country,iso3,year,g_whoregion,screen_data_available,newinc_con,newinc_con_screen,newinc_con_tb,prevtx_data_available,newinc_con_prevtx,newinc_con04_prevtx,newinc_con_prevtx_cmplt,country_notifications,g_whoregion_notifications,c_newinc,new_labconf,new_clindx,new_ep,country_drug_resistance,g_whoregion_drug_resistance,r_rlt_new,rr_new,dst_rlt_new,mdr_new,r_rlt_ret,rr_ret,dst_rlt_ret,mdr_ret,country_outcomes,g_whoregion_outcomes,newrel_coh,newrel_succ,newrel_fail,newrel_died,newrel_lost,c_new_tsr,rel_with_new_flg,contact_screening_rate,tpt_start_rate,tpt_completion_rate,rr_rate_new,mdr_rate_new,treatment_success_rate,treatment_death_rate,unsuccessful_rate,contact_screening_rate_edge_flag,tpt_start_rate_edge_flag,tpt_completion_rate_edge_flag,c_newinc_next_year,rr_rate_new_next_year,mdr_rate_new_next_year,c_new_tsr_next_year,newrel_coh_next_year,treatment_success_rate_next_year,treatment_death_rate_next_year,unsuccessful_rate_next_year,c_newinc_percent_change_next_year,low_c_newinc_flag,case_change_direction,temporal_analysis_cohort_flag
Mexico,MEX,2023,AMR,1.0,66287.0,55465.0,338.0,1.0,2463.0,992.0,1869.0,Mexico,AMR,27030.0,15953.0,4709.0,4863.0,Mexico,AMR,6578.0,256.0,482.0,90.0,1624.0,177.0,261.0,47.0,Mexico,AMR,26327.0,18276.0,280.0,3439.0,2486.0,69.0,1.0,0.8367402356419811,0.03715660687615973,0.758830694275274,0.03891760413499544,0.18672199170124482,0.6941922740912372,0.13062635317354807,0.23568959623200517,False,False,False,27627.0,0.0385470719051149,0.1783166904422254,,,,,,2.20865704772475,False,Anstieg,True
Mexico,MEX,2024,AMR,1.0,68780.0,57889.0,375.0,1.0,869.0,312.0,,Mexico,AMR,27627.0,16671.0,4417.0,5021.0,Mexico,AMR,6745.0,260.0,701.0,125.0,1913.0,202.0,319.0,101.0,,,,,,,,,,0.8416545507414946,0.012634486769409712,,0.0385470719051149,0.1783166904422254,,,,False,False,False,,,,,,,,,,False,,True
Marshall Islands,MHL,2019,WPR,60.0,527.0,466.0,,60.0,79.0,19.0,73.0,Marshall Islands,WPR,227.0,33.0,137.0,39.0,Marshall Islands,WPR,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marshall Islands,WPR,224.0,195.0,0.0,16.0,4.0,87.0,1.0,0.8842504743833017,0.14990512333965844,0.9240506329113924,0.0,,0.8705357142857143,0.07142857142857142,0.08928571428571429,False,False,False,147.0,0.0,0.0,86.0,147.0,0.8571428571428571,0.10204081632653061,,-35.24229074889868,False,Rückgang,True
Marshall Islands,MHL,2020,WPR,60.0,411.0,397.0,,60.0,397.0,10.0,340.0,Marshall Islands,WPR,147.0,27.0,78.0,29.0,Marshall Islands,WPR,20.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,Marshall Islands,WPR,147.0,126.0,,15.0,3.0,86.0,1.0,0.9659367396593674,0.9659367396593674,0.8564231738035264,0.0,0.0,0.8571428571428571,0.10204081632653061,,False,False,False,118.0,0.0,0.0,90.0,118.0,0.8983050847457628,0.06779661016949153,0.1016949152542373,-19.727891156462583,False,Rückgang,True
Marshall Islands,MHL,2021,WPR,60.0,1371.0,1300.0,,60.0,114.0,4.0,110.0,Marshall Islands,WPR,118.0,31.0,51.0,31.0,Marshall Islands,WPR,31.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,Marshall Islands,WPR,118.0,106.0,1.0,8.0,3.0,90.0,1.0,0.9482129832239241,0.08315098468271334,0.9649122807017544,0.0,0.0,0.8983050847457628,0.06779661016949153,0.1016949152542373,False,False,False,102.0,0.0,,83.0,106.0,0.8301886792452831,0.0660377358490566,0.14150943396226415,-13.559322033898304,False,Rückgang,True
Marshall Islands,MHL,2022,WPR,60.0,254.0,208.0,6.0,60.0,45.0,7.0,30.0,Marshall Islands,WPR,102.0,28.0,42.0,30.0,Marshall Islands,WPR,27.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Marshall Islands,WPR,106.0,88.0,0.0,7.0,8.0,83.0,1.0,0.8188976377952756,0.17716535433070865,0.6666666666666666,0.0,,0.8301886792452831,0.0660377358490566,0.14150943396226415,False,False,False,215.0,0.0,0.0,92.0,216.0,0.9212962962962963,0.041666666666666664,0.07407407407407407,110.78431372549021,False,Anstieg,True
Marshall Islands,MHL,2023,WPR,1.0,283.0,283.0,15.0,1.0,33.0,1.0,30.0,Marshall Islands,WPR,215.0,86.0,41.0,81.0,Marshall Islands,WPR,40.0,0.0,40.0,0.0,4.0,1.0,1.0,1.0,Marshall Islands,WPR,216.0,199.0,1.0,9.0,6.0,92.0,1.0,1.0,0.1166077738515901,0.9090909090909091,0.0,0.0,0.9212962962962963,0.041666666666666664,0.07407407407407407,True,False,False,92.0,0.030303030303030304,,,,,,,-57.20930232558139,False,Rückgang,True
Marshall Islands,MHL,2024,WPR,1.0,300.0,283.0,10.0,1.0,24.0,1.0,,Marshall Islands,WPR,92.0,34.0,25.0,27.0,Marshall Islands,WPR,33.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,,,,,,,,,,0.9433333333333334,0.08,,0.030303030303030304,,,,,False,False,False,,,,,,,,,,False,,True
North Macedonia,MKD,2019,EUR,60.0,189.0,155.0,,60.0,64.0,44.0,,North Macedonia,EUR,199.0,126.0,19.0,35.0,North Macedonia,EUR,126.0,1.0,106.0,0.0,14.0,0.0,14.0,1.0,North Macedonia,EUR,199.0,177.0,2.0,9.0,11.0,89.0,1.0,0.8201058201058201,0.3386243386243386,,0.007936507936507936,0.0,0.8894472361809045,0.04522613065326633,0.11055276381909548,False,False,False,143.0,0.012345679012345678,0.0,84.0,148.0,0.8445945945945946,0.07432432432432433,0.14189189189189189,-28.14070351758794,False,Rückgang,False
North Macedonia,MKD,2020,EUR,60.0,67.0,57.0,,60.0,24.0,5.0,15.0,North Macedonia,EUR,143.0,95.0,16.0,19.0,North Macedonia,EUR,81.0,1.0,81.0,0.0,10.0,1.0,10.0,0.0,North Macedonia,EUR,148.0,125.0,0.0,11.0,10.0,84.0,1.0,0.8507462686567164,0.3582089552238806,0.625,0.012345679012345678,0.0,0.8445945945945946,0.07432432432432433,0.14189189189189189,False,False,False,143.0,0.01,0.0,79.0,146.0,0.7876712328767124,0.0684931506849315,0.21232876712328766,0.0,False,Unverändert,False
North Macedonia,MKD,2021,EUR,60.0,26.0,26.0,,60.0,0.0,0.0,,North Macedonia,EUR,143.0,100.0,14.0,15.0,North Macedonia,EUR,100.0,1.0,100.0,0.0,11.0,1.0,11.0,0.0,North Macedonia,EUR,146.0,115.0,3.0,10.0,18.0,79.0,1.0,1.0,0.0,,0.01,0.0,0.7876712328767124,0.0684931506849315,0.21232876712328766,True,True,False,,,,,,,,,,False,,False
North Macedonia,MKD,2023,EUR,1.0,99.0,99.0,22.0,1.0,54.0,24.0,46.0,North Macedonia,EUR,157.0,101.0,22.0,22.0,North Macedonia,EUR,75.0,2.0,75.0,0.0,8.0,0.0,8.0,0.0,North Macedonia,EUR,151.0,119.0,2.0,12.0,18.0,79.0,1.0,1.0,0.5454545454545454,0.8518518518518519,0.02666666666666667,0.0,0.7880794701986755,0.07947019867549669,0.2119205298013245,True,False,False,156.0,0.0,0.0,,,,,,-0.6369426751592357,False,Rückgang,False
North Macedonia,MKD,2024,EUR,1.0,73.0,73.0,12.0,1.0,41.0,32.0,,North Macedonia,EUR,156.0,96.0,25.0,22.0,North Macedonia,EUR,32.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.5616438356164384,,0.0,0.0,,,,True,False,False,,,,,,,,,,False,,False
Mali,MLI,2020,AFR,60.0,1294.0,68.0,,60.0,755.0,526.0,,Mali,AFR,6922.0,4500.0,1060.0,1120.0,Mali,AFR,2412.0,35.0,9.0,8.0,284.0,24.0,22.0,18.0,Mali,AFR,6922.0,5674.0,143.0,467.0,481.0,82.0,0.0,0.05255023183925812,0.5834621329211747,,0.01451077943615257,0.8888888888888888,0.8197052874891649,0.06746605027448714,0.15761340652990466,False,False,False,7285.0,0.01620745542949757,0.75,82.0,7285.0,0.822786547700755,0.07741935483870968,0.1571722717913521,5.244149089858422,False,Anstieg,False
Mali,MLI,2021,AFR,60.0,1533.0,94.0,,60.0,1055.0,471.0,,Mali,AFR,7285.0,4611.0,1096.0,1346.0,Mali,AFR,1234.0,20.0,4.0,3.0,232.0,35.0,19.0,17.0,Mali,AFR,7285.0,5994.0,122.0,564.0,459.0,82.0,1.0,0.06131767775603392,0.6881930854533594,,0.01620745542949757,0.75,0.822786547700755,0.07741935483870968,0.1571722717913521,False,False,False,7897.0,0.015732924021488872,0.5,84.0,7897.0,0.8448778016968469,0.06318855261491706,0.13701405597062175,8.40082361015786,False,Anstieg,False
Mali,MLI,2022,AFR,60.0,2299.0,2299.0,261.0,60.0,1901.0,833.0,141.0,Mali,AFR,7897.0,5082.0,1122.0,1421.0,Mali,AFR,2606.0,41.0,14.0,7.0,331.0,21.0,11.0,8.0,Mali,AFR,7897.0,6672.0,129.0,499.0,454.0,84.0,1.0,1.0,0.8268812527185733,0.07417148869016307,0.015732924021488872,0.5,0.8448778016968469,0.06318855261491706,0.13701405597062175,True,False,False,,,,,,,,,,False,,False
Mali,MLI,2024,AFR,1.0,5919.0,1415.0,1415.0,1.0,4154.0,1854.0,,Mali,AFR,8632.0,6007.0,965.0,1355.0,Mali,AFR,4699.0,40.0,,,426.0,16.0,,,,,,,,,,,,0.23906065213718533,0.7018077377935462,,0.008512449457331346,,,,,False,False,False,,,,,,,,,,False,,False
Malta,MLT,2022,EUR,60.0,159.0,159.0,2.0,60.0,22.0,0.0,,Malta,EUR,60.0,31.0,14.0,15.0,Malta,EUR,31.0,2.0,31.0,1.0,1.0,0.0,1.0,0.0,Malta,EUR,,,,,,,,1.0,0.13836477987421383,,0.06451612903225806,0.03225806451612903,,,,True,False,False,68.0,0.0,0.0,,,,,,13.333333333333334,False,Anstieg,False
Malta,MLT,2023,EUR,1.0,67.0,67.0,0.0,1.0,7.0,0.0,7.0,Malta,EUR,68.0,32.0,17.0,19.0,Malta,EUR,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,Malta,EUR,,,,,,,,1.0,0.1044776119402985,1.0,0.0,0.0,,,,True,False,True,60.0,,,,,,,,-11.76470588235294,False,Rückgang,False
Malta,MLT,2024,EUR,1.0,82.0,82.0,0.0,1.0,1.0,0.0,,Malta,EUR,60.0,43.0,17.0,0.0,Malta,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.012195121951219513,,,,,,,True,False,False,,,,,,,,,,False,,False
Myanmar,MMR,2021,SEA,60.0,45080.0,25640.0,,60.0,543.0,543.0,527.0,Myanmar,SEA,64410.0,24004.0,28886.0,5342.0,Myanmar,SEA,,,198.0,43.0,,,69.0,6.0,Myanmar,SEA,69952.0,60939.0,750.0,3384.0,4282.0,87.0,1.0,0.5687666370896185,0.0120452528837622,0.9705340699815838,,0.21717171717171718,0.871154505946935,0.048376029277218666,0.12031107044830741,False,False,False,118311.0,0.03902768003753226,0.25,88.0,116718.0,0.8829743484295481,0.04232423447968608,0.10889494336777532,83.6842105263158,False,Anstieg,False
Myanmar,MMR,2022,SEA,60.0,60774.0,31584.0,641.0,60.0,1630.0,1630.0,1434.0,Myanmar,SEA,118311.0,43023.0,53740.0,9267.0,Myanmar,SEA,34104.0,1331.0,48.0,12.0,6973.0,1359.0,46.0,13.0,Myanmar,SEA,116718.0,103059.0,1198.0,4940.0,6572.0,88.0,1.0,0.5196959225984796,0.02682067989600816,0.8797546012269939,0.03902768003753226,0.25,0.8829743484295481,0.04232423447968608,0.10889494336777532,False,False,False,129122.0,0.03418505709949494,0.28289473684210525,84.0,125594.0,0.8424208162810325,0.040909597592241664,0.09947131232383713,9.137780933302905,False,Anstieg,False
Myanmar,MMR,2023,SEA,1.0,77867.0,29288.0,1382.0,1.0,6032.0,2441.0,5594.0,Myanmar,SEA,129122.0,46865.0,57768.0,10138.0,Myanmar,SEA,40193.0,1374.0,2432.0,688.0,7201.0,1257.0,2895.0,846.0,Myanmar,SEA,125594.0,105803.0,1124.0,5138.0,6231.0,84.0,1.0,0.3761285268470597,0.07746542180898199,0.9273872679045093,0.03418505709949494,0.28289473684210525,0.8424208162810325,0.040909597592241664,0.09947131232383713,False,False,False,114359.0,0.03294296867561649,0.25787965616045844,,,,,,-11.43337308901659,False,Rückgang,False
Myanmar,MMR,2024,SEA,1.0,108646.0,39821.0,2427.0,1.0,9005.0,2778.0,,Myanmar,SEA,114359.0,45992.0,44814.0,9473.0,Myanmar,SEA,42012.0,1384.0,3839.0,990.0,8033.0,1154.0,1352.0,586.0,,,,,,,,,,0.36652062662224105,0.0828838613478637,,0.03294296867561649,0.25787965616045844,,,,False,False,False,,,,,,,,,,False,,False
Montenegro,MNE,2020,EUR,60.0,110.0,16.0,,60.0,,,,Montenegro,EUR,40.0,29.0,7.0,2.0,Montenegro,EUR,29.0,0.0,26.0,0.0,2.0,0.0,2.0,0.0,Montenegro,EUR,40.0,35.0,1.0,3.0,1.0,88.0,1.0,0.14545454545454545,,,0.0,0.0,0.875,0.075,0.125,False,False,False,80.0,0.0,0.0,94.0,80.0,0.9375,0.05,0.05,100.0,False,Anstieg,False
Montenegro,MNE,2021,EUR,60.0,170.0,35.0,,0.0,,,,Montenegro,EUR,80.0,55.0,9.0,9.0,Montenegro,EUR,55.0,0.0,49.0,0.0,6.0,0.0,6.0,0.0,Montenegro,EUR,80.0,75.0,0.0,4.0,0.0,94.0,1.0,0.20588235294117646,,,0.0,0.0,0.9375,0.05,0.05,False,False,False,71.0,0.0,0.0,93.0,71.0,0.9295774647887324,0.014084507042253521,0.07042253521126761,-11.25,False,Rückgang,False
Montenegro,MNE,2022,EUR,60.0,128.0,81.0,12.0,0.0,,,,Montenegro,EUR,71.0,51.0,4.0,7.0,Montenegro,EUR,51.0,0.0,51.0,0.0,8.0,0.0,8.0,0.0,Montenegro,EUR,71.0,66.0,0.0,1.0,4.0,93.0,1.0,0.6328125,,,0.0,0.0,0.9295774647887324,0.014084507042253521,0.07042253521126761,False,False,False,62.0,0.0,0.0,89.0,62.0,0.8870967741935484,0.016129032258064516,0.11290322580645161,-12.676056338028168,False,Rückgang,False
Montenegro,MNE,2023,EUR,1.0,115.0,36.0,0.0,66.0,,,,Montenegro,EUR,62.0,46.0,8.0,1.0,Montenegro,EUR,46.0,0.0,46.0,0.0,6.0,0.0,6.0,0.0,Montenegro,EUR,62.0,55.0,0.0,1.0,6.0,89.0,1.0,0.3130434782608696,,,0.0,0.0,0.8870967741935484,0.016129032258064516,0.11290322580645161,False,False,False,58.0,0.0,0.0,,,,,,-6.451612903225806,False,Rückgang,False
Montenegro,MNE,2024,EUR,1.0,170.0,40.0,4.0,66.0,,,,Montenegro,EUR,58.0,38.0,10.0,2.0,Montenegro,EUR,38.0,0.0,38.0,0.0,8.0,0.0,8.0,0.0,,,,,,,,,,0.23529411764705882,,,0.0,0.0,,,,False,False,False,,,,,,,,,,False,,False
Mongolia,MNG,2019,WPR,60.0,5442.0,4664.0,,60.0,323.0,84.0,,Mongolia,WPR,4277.0,1804.0,569.0,1405.0,Mongolia,WPR,1491.0,104.0,501.0,30.0,375.0,37.0,130.0,18.0,Mongolia,WPR,4111.0,3600.0,126.0,123.0,216.0,88.0,1.0,0.8570378537302462,0.059353178978316795,,0.06975184439973173,0.059880239520958084,0.8756993432254926,0.02991972756020433,0.11311116516662613,False,False,False,3861.0,0.05583126550868486,0.060550458715596334,90.0,3710.0,0.8983827493261456,0.03477088948787062,0.09353099730458221,-9.72644376899696,False,Rückgang,True
Mongolia,MNG,2020,WPR,60.0,4941.0,4248.0,,60.0,153.0,71.0,,Mongolia,WPR,3861.0,1612.0,471.0,1321.0,Mongolia,WPR,1612.0,90.0,545.0,33.0,412.0,53.0,151.0,18.0,Mongolia,WPR,3710.0,3333.0,63.0,129.0,155.0,90.0,1.0,0.8597449908925319,0.030965391621129327,,0.05583126550868486,0.060550458715596334,0.8983827493261456,0.03477088948787062,0.09353099730458221,False,False,False,2709.0,0.0759493670886076,0.25,90.0,2584.0,0.896671826625387,0.03134674922600619,0.09674922600619196,-29.836829836829835,False,Rückgang,True
Mongolia,MNG,2021,WPR,60.0,3605.0,2929.0,,60.0,136.0,47.0,136.0,Mongolia,WPR,2709.0,1106.0,335.0,923.0,Mongolia,WPR,1106.0,84.0,116.0,29.0,297.0,17.0,42.0,3.0,Mongolia,WPR,2584.0,2317.0,66.0,81.0,103.0,90.0,1.0,0.8124826629680999,0.0377253814147018,1.0,0.0759493670886076,0.25,0.896671826625387,0.03134674922600619,0.09674922600619196,False,False,True,2803.0,0.07008289374529013,0.014318010550113038,87.0,2670.0,0.8685393258426967,0.037827715355805244,0.11760299625468165,3.4699150978220747,False,Anstieg,True
Mongolia,MNG,2022,WPR,60.0,6255.0,5502.0,207.0,60.0,608.0,73.0,599.0,Mongolia,WPR,2803.0,1327.0,372.0,655.0,Mongolia,WPR,1327.0,93.0,1327.0,19.0,382.0,33.0,382.0,18.0,Mongolia,WPR,2670.0,2319.0,80.0,101.0,133.0,87.0,1.0,0.8796163069544365,0.09720223820943245,0.9851973684210527,0.07008289374529013,0.014318010550113038,0.8685393258426967,0.037827715355805244,0.11760299625468165,False,False,False,2998.0,0.049247606019151846,0.005471956224350205,82.0,2836.0,0.82475317348378,0.04936530324400564,0.152327221438646,6.956831965750982,False,Anstieg,True
Mongolia,MNG,2023,WPR,1.0,5074.0,4480.0,124.0,1.0,618.0,85.0,600.0,Mongolia,WPR,2998.0,1499.0,315.0,699.0,Mongolia,WPR,1462.0,72.0,1462.0,8.0,446.0,44.0,446.0,19.0,Mongolia,WPR,2836.0,2339.0,100.0,140.0,192.0,82.0,1.0,0.8829325975561687,0.12179739850216792,0.970873786407767,0.049247606019151846,0.005471956224350205,0.82475317348378,0.04936530324400564,0.152327221438646,False,False,False,2832.0,0.048091603053435114,0.0446927374301676,,,,,,-5.537024683122081,False,Rückgang,True
Mongolia,MNG,2024,WPR,1.0,3664.0,2946.0,105.0,1.0,419.0,73.0,,Mongolia,WPR,2832.0,1366.0,354.0,682.0,Mongolia,WPR,1310.0,63.0,179.0,8.0,379.0,36.0,81.0,2.0,,,,,,,,,,0.8040393013100436,0.11435589519650655,,0.048091603053435114,0.0446927374301676,,,,False,False,False,,,,,,,,,,False,,True
Northern Mariana Islands,MNP,2019,WPR,60.0,325.0,199.0,,60.0,3.0,0.0,0.0,Northern Mariana Islands,WPR,51.0,24.0,21.0,6.0,Northern Mariana Islands,WPR,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,Northern Mariana Islands,WPR,51.0,44.0,0.0,4.0,0.0,86.0,1.0,0.6123076923076923,0.009230769230769232,0.0,0.0,0.0,0.8627450980392157,0.0784313725490196,0.0784313725490196,False,False,True,41.0,0.08333333333333333,0.08333333333333333,87.0,39.0,0.8717948717948718,0.07692307692307693,0.1282051282051282,-19.607843137254903,False,Rückgang,True
Northern Mariana Islands,MNP,2020,WPR,60.0,232.0,138.0,,61.0,,,,Northern Mariana Islands,WPR,41.0,24.0,14.0,2.0,Northern Mariana Islands,WPR,24.0,2.0,24.0,2.0,0.0,0.0,0.0,0.0,Northern Mariana Islands,WPR,39.0,34.0,0.0,3.0,2.0,87.0,1.0,0.5948275862068966,,,0.08333333333333333,0.08333333333333333,0.8717948717948718,0.07692307692307693,0.1282051282051282,False,False,False,35.0,0.0,0.0,100.0,36.0,1.0,0.0,0.0,-14.634146341463413,False,Rückgang,True
Northern Mariana Islands,MNP,2021,WPR,60.0,85.0,12.0,,60.0,12.0,2.0,12.0,Northern Mariana Islands,WPR,35.0,11.0,21.0,1.0,Northern Mariana Islands,WPR,11.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,Northern Mariana Islands,WPR,36.0,36.0,0.0,0.0,0.0,100.0,1.0,0.1411764705882353,0.1411764705882353,1.0,0.0,0.0,1.0,0.0,0.0,False,False,True,23.0,0.07142857142857142,0.07142857142857142,70.0,23.0,0.6956521739130435,0.043478260869565216,0.30434782608695654,-34.285714285714285,False,Rückgang,True
Northern Mariana Islands,MNP,2022,WPR,60.0,81.0,58.0,0.0,60.0,19.0,1.0,6.0,Northern Mariana Islands,WPR,23.0,14.0,5.0,0.0,Northern Mariana Islands,WPR,14.0,1.0,14.0,1.0,2.0,0.0,2.0,0.0,Northern Mariana Islands,WPR,23.0,16.0,0.0,1.0,6.0,70.0,1.0,0.7160493827160493,0.2345679012345679,0.3157894736842105,0.07142857142857142,0.07142857142857142,0.6956521739130435,0.043478260869565216,0.30434782608695654,False,False,False,22.0,0.0,0.0,73.0,22.0,0.7272727272727273,0.09090909090909091,0.2727272727272727,-4.3478260869565215,False,Rückgang,True
Northern Mariana Islands,MNP,2023,WPR,1.0,225.0,125.0,2.0,1.0,20.0,1.0,11.0,Northern Mariana Islands,WPR,22.0,16.0,3.0,2.0,Northern Mariana Islands,WPR,16.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,Northern Mariana Islands,WPR,22.0,16.0,0.0,2.0,4.0,73.0,1.0,0.5555555555555556,0.08888888888888889,0.55,0.0,0.0,0.7272727272727273,0.09090909090909091,0.2727272727272727,False,False,False,10.0,0.0,0.0,,,,,,-54.54545454545454,False,Rückgang,True
Northern Mariana Islands,MNP,2024,WPR,1.0,17.0,14.0,0.0,1.0,8.0,2.0,,Northern Mariana Islands,WPR,10.0,5.0,4.0,0.0,Northern Mariana Islands,WPR,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.8235294117647058,0.47058823529411764,,0.0,0.0,,,,False,False,False,,,,,,,,,,False,,True
Mozambique,MOZ,2020,AFR,60.0,198924.0,11211.0,,60.0,45366.0,27393.0,19521.0,Mozambique,AFR,96203.0,30359.0,57031.0,4613.0,Mozambique,AFR,1865.0,231.0,491.0,106.0,1117.0,898.0,875.0,260.0,Mozambique,AFR,91948.0,86417.0,223.0,2120.0,1408.0,94.0,1.0,0.05635820715449116,0.22805694637147855,0.4303002248379844,0.12386058981233244,0.2158859470468432,0.9398464349414887,0.023056510201418193,0.040794797059207376,False,False,False,,,,,,,,,,False,,False
Mozambique,MOZ,2024,AFR,1.0,33429.0,31327.0,1126.0,1.0,14061.0,13788.0,,Mozambique,AFR,106721.0,50670.0,49953.0,2442.0,Mozambique,AFR,15986.0,1178.0,406.0,57.0,437.0,120.0,261.0,63.0,,,,,,,,,,0.9371204642675521,0.4206228125280445,,0.07368947829350682,0.14039408866995073,,,,False,False,False,,,,,,,,,,False,,False
Mauritius,MUS,2022,AFR,60.0,790.0,790.0,2.0,60.0,257.0,23.0,193.0,Mauritius,AFR,120.0,113.0,0.0,4.0,Mauritius,AFR,113.0,2.0,113.0,2.0,6.0,0.0,6.0,0.0,Mauritius,AFR,120.0,79.0,0.0,17.0,13.0,66.0,1.0,1.0,0.32531645569620254,0.7509727626459144,0.017699115044247787,0.017699115044247787,0.6583333333333333,0.14166666666666666,0.25,True,False,False,103.0,0.0,0.0,65.0,103.0,0.6504854368932039,0.18446601941747573,0.30097087378640774,-14.166666666666666,False,Rückgang,False
Mauritius,MUS,2023,AFR,1.0,650.0,650.0,3.0,1.0,195.0,12.0,160.0,Mauritius,AFR,103.0,99.0,0.0,4.0,Mauritius,AFR,99.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,Mauritius,AFR,103.0,67.0,2.0,19.0,10.0,65.0,1.0,1.0,0.3,0.8205128205128205,0.0,0.0,0.6504854368932039,0.18446601941747573,0.30097087378640774,True,False,False,104.0,0.0,0.0,,,,,,0.9708737864077669,False,Anstieg,False
Mauritius,MUS,2024,AFR,1.0,609.0,609.0,2.0,1.0,158.0,3.0,,Mauritius,AFR,104.0,101.0,0.0,3.0,Mauritius,AFR,101.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,0.2594417077175698,,0.0,0.0,,,,True,False,False,,,,,,,,,,False,,False
Malawi,MWI,2019,AFR,60.0,23666.0,21033.0,,60.0,2545.0,2551.0,2401.0,Malawi,AFR,16902.0,6157.0,3947.0,5044.0,Malawi,AFR,2729.0,60.0,,,313.0,15.0,,,Malawi,AFR,16844.0,14748.0,125.0,1384.0,293.0,88.0,1.0,0.8887433448829545,0.10753824051381729,0.943418467583497,0.021986075485525832,,0.8755639990501068,0.08216575635241036,0.10698171455711232,False,False,False,15133.0,0.013397129186602871,,90.0,14863.0,0.8961851577743389,0.07360559779317769,0.09284801184148557,-10.466217015737783,False,Rückgang,True
Malawi,MWI,2020,AFR,60.0,22640.0,20332.0,,60.0,2412.0,2412.0,2229.0,Malawi,AFR,15133.0,6074.0,3250.0,4223.0,Malawi,AFR,3135.0,42.0,,,527.0,36.0,,,Malawi,AFR,14863.0,13320.0,49.0,1094.0,237.0,90.0,1.0,0.8980565371024735,0.10653710247349824,0.9241293532338308,0.013397129186602871,,0.8961851577743389,0.07360559779317769,0.09284801184148557,False,False,False,14385.0,0.011516946363935505,,90.0,14221.0,0.8998663947683004,0.06975599465579073,0.08881231980873357,-4.942840150664112,False,Rückgang,True
Malawi,MWI,2021,AFR,60.0,20491.0,18727.0,,60.0,1899.0,1899.0,1819.0,Malawi,AFR,14385.0,6004.0,2679.0,4308.0,Malawi,AFR,3039.0,35.0,0.0,0.0,480.0,26.0,0.0,0.0,Malawi,AFR,14221.0,12797.0,72.0,992.0,199.0,90.0,1.0,0.913913425406276,0.09267483285344785,0.9578725645076356,0.011516946363935505,,0.8998663947683004,0.06975599465579073,0.08881231980873357,False,False,False,18025.0,0.013941398865784499,,90.0,17723.0,0.9036280539412064,0.06737008407154545,0.08503075100152345,25.304136253041364,False,Anstieg,True
Malawi,MWI,2022,AFR,60.0,26122.0,24250.0,84.0,60.0,2339.0,2339.0,2187.0,Malawi,AFR,18025.0,7045.0,2981.0,6210.0,Malawi,AFR,4232.0,59.0,,,772.0,41.0,,,Malawi,AFR,17723.0,16015.0,63.0,1194.0,250.0,90.0,1.0,0.928336268279611,0.08954138274251588,0.9350149636596836,0.013941398865784499,,0.9036280539412064,0.06737008407154545,0.08503075100152345,False,False,False,18784.0,0.009284659210803967,,91.0,18767.0,0.9105344487664517,0.05941279906218362,0.07875526189588107,4.2108183079056865,False,Anstieg,True
Malawi,MWI,2023,AFR,1.0,27441.0,25643.0,84.0,1.0,2444.0,2444.0,2305.0,Malawi,AFR,18784.0,7754.0,3200.0,5868.0,Malawi,AFR,4739.0,44.0,,,870.0,23.0,,,Malawi,AFR,18767.0,17088.0,63.0,1115.0,300.0,91.0,1.0,0.9344776065012208,0.08906380962792901,0.943126022913257,0.009284659210803967,,0.9105344487664517,0.05941279906218362,0.07875526189588107,False,False,False,18021.0,0.01932367149758454,0.01752988047808765,,,,,,-4.061967632027257,False,Rückgang,True
Malawi,MWI,2024,AFR,1.0,30855.0,29273.0,175.0,1.0,2933.0,2603.0,,Malawi,AFR,18021.0,7805.0,3261.0,4928.0,Malawi,AFR,6210.0,120.0,1255.0,22.0,1070.0,44.0,151.0,7.0,,,,,,,,,,0.9487279209204343,0.09505752714308864,,0.01932367149758454,0.01752988047808765,,,,False,False,False,,,,,,,,,,False,,True
